label,lon,lat,urban_elev_m,rural_ref_elev_m,reference_elevation_surplus_m,conventional_SUHI_C,elevation_matched_SUHI_C,reference_elevation_bias_C,correction_uncertainty_C,matched_ref_pixels,trust_flag
5274,75.77718590094793,26.90397977414306,422.9657070536009,373.14630705903966,-49.81939999456125,0.4200715892850439,2.46130736892772,-2.041235779642676,0.17008669356887796,3828,ok
5778,-100.27760121806662,25.71110464313314,536.0914148619338,632.7701215024782,96.67870664054442,3.43400815094207,2.6663769968185704,0.7676311541234995,0.23820544504594163,982,ok
9966,45.30952961123106,2.059620195338156,65.71549376543987,96.94993199943312,31.234438233993245,-1.892521678849832,-0.2104559831841079,-1.682065695665724,0.07600832198313974,3945,ok
11435,145.06138658508587,-37.8365013977873,67.3360166223558,347.0976123917545,279.7615957693987,2.473553598699916,5.468604598018303,-2.995050999318387,0.5670285020846308,2601,ok
1447,2.166601219864264,41.46178253947345,93.45635594534996,564.5126618219016,471.0563058765516,3.9047708305526,2.1082445732989683,1.7965262572536318,0.2013976298027029,413,ok
2489,117.01707611496876,36.66193513803928,66.30363023740436,89.51620542299044,23.21257518558608,2.4616238230289014,3.402798493411563,-0.9411746703826616,0.10630094547643801,2984,ok
10614,-34.924475390227364,-8.03772140322582,26.87341695526224,65.72343410340184,38.8500171481396,2.1862969292626744,2.0218751101658263,0.164421819096848,0.3396807737444907,2207,ok
9860,9.736089910371192,4.05281207451679,19.532150949364983,55.44437255549069,35.912221606125705,1.1905917934246837,2.0917496319973097,-0.901157838572626,0.15958887401375915,5623,ok
1153,87.58510804324925,43.8674606198881,772.2679179295357,1262.8492602209296,490.581342291394,5.079422170755212,1.7949255711056402,3.284496599649572,0.34425354273806086,690,ok
1470,69.25661893581417,41.29224606272757,434.032950496042,641.9220716707568,207.88912117471483,1.8150306047035016,1.5069730929191536,0.308057511784348,0.8538055193849247,2447,ok
2600,120.41088907919112,36.2360329736628,29.57297938117464,149.31712072891108,119.74414134773644,2.717224767647483,1.9503852431453907,0.7668395245020925,0.08929979835989073,2324,ok
4599,48.01193768454265,29.25191528654242,20.50302929547997,13.89779820051224,-6.6052310949677295,1.2098839575242977,-0.3590473389961346,1.5689312965204325,0.2675536308076121,2763,ok
1969,121.64582662758262,38.99638217359558,35.3940268185921,72.8973420461615,37.5033152275694,2.0517471824251423,3.6736107355987926,-1.6218635531736505,0.13785882361412896,1463,ok
4779,115.90057079609304,28.660621473297105,24.37459827408077,19.984255802161083,-4.390342471919688,1.7429026145106583,4.017478811459277,-2.274576196948619,0.1663127883547284,4474,ok
1159,125.29711180281738,43.86329193515058,212.9091673617505,203.0692380473363,-9.839929314414178,4.115507845517339,7.059323618559329,-2.9438157730419903,0.05243117790643344,6008,ok
345,13.40307144542417,52.50320894756632,43.76649889605882,48.09272390581927,4.326225009760449,3.434951767686257,5.64861032744162,-2.213658559755363,0.09944824629140277,6354,ok
6127,118.53667450260532,24.78383941278191,23.16519277286456,148.26713937230463,125.10194659944008,2.81427418813157,2.700885659753073,0.113388528378497,0.5890029551798446,882,ok
4892,112.99453617610052,28.190538118982385,54.88416963049529,72.24572267021136,17.36155303971607,2.522400627192148,5.586060875121802,-3.063660247929654,0.329501378754169,3477,ok
990,9.151717268873186,45.55475900343484,171.11611388963902,702.3041885375976,531.1880746479586,6.679781830474081,3.963572182200476,2.7162096482736047,0.16098066954189652,2869,ok
2765,50.96282714991938,35.770723336880124,1270.746878875248,2030.9135900153287,760.1667111400807,3.82462250808506,1.2441439492361894,2.5804785588488706,0.33214431142087897,1419,ok
9358,3.9130619415237033,7.39505412011666,200.1947131358401,217.05896618491724,16.864253049077092,2.8656013176592587,4.034314676069876,-1.168713358410617,0.18476238895197286,6104,ok
8052,-17.373862943038958,14.742347260102225,12.410563132415216,8.820279218933798,-3.590283913481418,0.165764825436387,0.575979754456089,-0.4102149290197019,0.20258445897721195,1376,ok
1952,-77.12874347245501,38.9228331975681,81.9475102005198,99.81109614493484,17.863585944415036,3.3449247063539893,4.445571084652308,-1.1006463782983191,0.20919806591877274,4463,ok
3572,-117.05218360847418,32.66950162208109,110.7628006551286,35.43113331886984,-75.33166733625876,3.158116687591296,1.8567393911435417,1.3013772964477544,0.8371718895956157,456,ok
10982,47.53144377810528,-18.86657726324724,1280.3259357016682,1324.4377279286982,44.11179222703004,-0.6713035304419286,-0.0311330826410305,-0.640170447800898,0.1721156112931729,3199,ok
